geo_fips,geo_level,metric_name,group_name,data_period,census_parent_shape_year,num,denom,est,lci,uci,geo_name,state_fips,state_abbr,data_indicator,county_indicator,map_indicator,agg_indicator,period_type,source_name,NCHS_disclaimer,suggested_citation
1349756,city,Park Access,White,2023,2020,12035,24709,48.7,48.2,49.2,Marietta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1349756,city,Park Access,Other,2023,2020,1390,3769,36.9,35.6,38.2,Marietta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1367284,city,Park Access,Total,2023,2020,27525,93434,29.5,29.2,29.7,Roswell,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1367284,city,Park Access,Asian,2023,2020,1397,5050,27.7,26.6,28.7,Roswell,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1367284,city,Park Access,Black,2023,2020,3659,11222,32.6,31.9,33.3,Roswell,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1367284,city,Park Access,Hispanic,2023,2020,3708,14756,25.1,24.5,25.7,Roswell,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1367284,city,Park Access,White,2023,2020,17260,57473,30,29.7,30.3,Roswell,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1367284,city,Park Access,Other,2023,2020,1501,4932,30.4,29.4,31.5,Roswell,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1368516,city,Park Access,Total,2023,2020,28963,109494,26.5,26.2,26.7,Sandy Springs,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1368516,city,Park Access,Asian,2023,2020,2414,11153,21.6,21,22.3,Sandy Springs,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1368516,city,Park Access,Black,2023,2020,5794,20812,27.8,27.3,28.4,Sandy Springs,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1368516,city,Park Access,Hispanic,2023,2020,5337,15447,34.6,33.9,35.2,Sandy Springs,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1368516,city,Park Access,White,2023,2020,13927,56605,24.6,24.3,24.9,Sandy Springs,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1368516,city,Park Access,Other,2023,2020,1491,5476,27.2,26.2,28.2,Sandy Springs,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1369000,city,Park Access,Total,2023,2020,71960,146618,49.1,48.9,49.3,Savannah,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1369000,city,Park Access,Asian,2023,2020,2461,6309,39,38,40,Savannah,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1369000,city,Park Access,Black,2023,2020,36660,70496,52,51.7,52.3,Savannah,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1369000,city,Park Access,Hispanic,2023,2020,3787,10458,36.2,35.4,37,Savannah,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1369000,city,Park Access,White,2023,2020,26287,53015,49.6,49.2,49.9,Savannah,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1369000,city,Park Access,Other,2023,2020,2764,6340,43.6,42.6,44.6,Savannah,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1371492,city,Park Access,Total,2023,2020,28004,56235,49.8,49.5,50.1,Smyrna,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1371492,city,Park Access,Asian,2023,2020,1685,3812,44.2,42.9,45.5,Smyrna,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1371492,city,Park Access,Black,2023,2020,7690,17299,44.5,43.8,45.1,Smyrna,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1371492,city,Park Access,Hispanic,2023,2020,4789,8779,54.6,53.7,55.4,Smyrna,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1371492,city,Park Access,White,2023,2020,12270,23201,52.9,52.3,53.4,Smyrna,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1371492,city,Park Access,Other,2023,2020,1569,3151,49.8,48.3,51.3,Smyrna,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1372122,city,Park Access,Total,2023,2020,16528,112904,14.6,14.5,14.8,South Fulton,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1372122,city,Park Access,Asian,2023,2020,113,548,20.6,17.8,23.5,South Fulton,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1372122,city,Park Access,Black,2023,2020,15117,101706,14.9,14.7,15,South Fulton,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1372122,city,Park Access,Hispanic,2023,2020,504,3851,13.1,12.2,14,South Fulton,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1372122,city,Park Access,White,2023,2020,324,3165,10.2,9.4,11.1,South Fulton,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1372122,city,Park Access,Other,2023,2020,471,3634,13,12,13.9,South Fulton,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1373784,city,Park Access,Total,2023,2020,21604,63192,34.2,33.9,34.5,Stonecrest,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1373784,city,Park Access,Asian,2023,2020,71,257,27.6,23,32.2,Stonecrest,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1373784,city,Park Access,Black,2023,2020,19674,57708,34.1,33.8,34.4,Stonecrest,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1373784,city,Park Access,Hispanic,2023,2020,649,1926,33.7,31.9,35.5,Stonecrest,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1373784,city,Park Access,White,2023,2020,562,1347,41.7,39.5,43.9,Stonecrest,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1373784,city,Park Access,Other,2023,2020,648,1953,33.2,31.4,34.9,Stonecrest,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1378800,city,Park Access,Total,2023,2020,25756,52475,49.1,48.7,49.4,Valdosta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1378800,city,Park Access,Asian,2023,2020,204,909,22.4,20.2,24.7,Valdosta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1378800,city,Park Access,Black,2023,2020,17157,29083,59,58.5,59.5,Valdosta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1378800,city,Park Access,Hispanic,2023,2020,1605,3293,48.7,47.3,50.2,Valdosta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1378800,city,Park Access,White,2023,2020,5808,17049,34.1,33.5,34.7,Valdosta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1378800,city,Park Access,Other,2023,2020,981,2138,45.9,44.1,47.7,Valdosta,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1380508,city,Park Access,Total,2023,2020,11990,76446,15.7,15.5,15.9,Warner Robins,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1380508,city,Park Access,Asian,2023,2020,186,2891,6.4,5.7,7.2,Warner Robins,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1380508,city,Park Access,Black,2023,2020,5593,34846,16.1,15.7,16.4,Warner Robins,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1380508,city,Park Access,Hispanic,2023,2020,1333,7446,17.9,17.2,18.6,Warner Robins,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1380508,city,Park Access,White,2023,2020,4251,34529,12.3,12,12.6,Warner Robins,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1380508,city,Park Access,Other,2023,2020,627,4742,13.2,12.4,14,Warner Robins,13,GA,NA,NA,NA,NA,-999,ParkServe,,
1301052,city,Physical Inactivity,Total,2022,2020,-999,-999,34.1,30.5,37.7,Albany,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1301696,city,Physical Inactivity,Total,2022,2020,-999,-999,16.6,14.8,18.4,Alpharetta,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1303440,city,Physical Inactivity,Total,2022,2020,-999,-999,24.6,21.6,27.6,Athens,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1304000,city,Physical Inactivity,Total,2022,2020,-999,-999,22.1,20,24.2,Atlanta,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1304204,city,Physical Inactivity,Total,2022,2020,-999,-999,29.8,26.7,32.9,Augusta,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1310944,city,Physical Inactivity,Total,2022,2020,-999,-999,15.2,13.3,17.1,Brookhaven,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1319000,city,Physical Inactivity,Total,2022,2020,-999,-999,30.4,27.4,33.4,Columbus,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1322052,city,Physical Inactivity,Total,2022,2020,-999,-999,14.7,12.9,16.5,Decatur,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1324768,city,Physical Inactivity,Total,2022,2020,-999,-999,14.7,12.9,16.5,Dunwoody,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1325720,city,Physical Inactivity,Total,2022,2020,-999,-999,28.5,25.9,31.1,East Point,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1342425,city,Physical Inactivity,Total,2022,2020,-999,-999,17.2,15.3,19.1,Johns Creek,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1349008,city,Physical Inactivity,Total,2022,2020,-999,-999,33.8,30.2,37.4,Macon,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1349756,city,Physical Inactivity,Total,2022,2020,-999,-999,21.1,18.9,23.3,Marietta,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1367284,city,Physical Inactivity,Total,2022,2020,-999,-999,18.3,16.3,20.3,Roswell,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1368516,city,Physical Inactivity,Total,2022,2020,-999,-999,16.7,14.9,18.5,Sandy Springs,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1369000,city,Physical Inactivity,Total,2022,2020,-999,-999,26,23.1,28.9,Savannah,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1371492,city,Physical Inactivity,Total,2022,2020,-999,-999,17.3,15.4,19.2,Smyrna,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1372122,city,Physical Inactivity,Total,2022,2020,-999,-999,25.6,23.1,28.1,South Fulton,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1373784,city,Physical Inactivity,Total,2022,2020,-999,-999,24.4,21.7,27.1,Stonecrest,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1378800,city,Physical Inactivity,Total,2022,2020,-999,-999,31.1,27.8,34.4,Valdosta,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1380508,city,Physical Inactivity,Total,2022,2020,-999,-999,28.9,25.6,32.2,Warner Robins,13,GA,NA,NA,NA,NA,1 year modeled estimate,PLACES,,
1301052,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,15450.7,14995.5,15905.9,Albany,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301052,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,10875.2,10353.7,11396.6,Albany,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301052,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,20962.4,20180.7,21744,Albany,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301052,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,NA,NA,NA,Albany,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301052,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,16723.2,16175.7,17270.6,Albany,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301052,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,NA,NA,NA,Albany,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301052,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,12608.4,11687.1,13529.8,Albany,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301052,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Albany,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,4803.6,4513.2,5094.1,Alpharetta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,3954,3574.9,4333.2,Alpharetta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,5737.7,5284.3,6191.2,Alpharetta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,2132.5,1710.7,2554.3,Alpharetta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,9531.1,8297.9,10764.3,Alpharetta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,4210.8,3224,5197.6,Alpharetta,13,GA,cautions_2,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,5440.8,4985,5896.5,Alpharetta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1301696,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Alpharetta,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,7800.4,7546.8,8054,Athens,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,6209.6,5889.3,6530,Athens,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,9612.9,9209.1,10016.7,Athens,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,NA,NA,NA,Athens,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,11885,11324.3,12445.7,Athens,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,4185.2,3594.2,4776.1,Athens,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,6885.9,6551.7,7220.1,Athens,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1303440,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Athens,13,GA,missing_1,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,11093.4,10944,11242.9,Atlanta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,8183.2,7999.9,8366.5,Atlanta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,14053.9,13815.8,14292,Atlanta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,4467.6,3841.6,5093.7,Atlanta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,17918.9,17649.3,18188.5,Atlanta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,9459.6,8756.6,10162.6,Atlanta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,4389.5,4240.4,4538.6,Atlanta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304000,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,526.3,374.1,678.5,Atlanta,13,GA,cautions_2,NA,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,13240.4,12996.5,13484.2,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,10249.6,9949.2,10550.1,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,16553.3,16161.4,16945.1,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,4029,3096.5,4961.5,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,14482.6,14142.6,14822.7,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,5797.3,4987.9,6606.7,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,13081.5,12670.7,13492.4,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1304204,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Augusta,13,GA,NA,county_2,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1310944,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Brookhaven,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,12412.6,12174.3,12650.8,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,9179.7,8893.8,9465.7,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,15832.7,15447.3,16218.1,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,4515.5,3692.2,5338.7,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,15152.6,14765,15540.2,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,5529.7,4911.5,6147.8,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,11467.2,11105.2,11829.3,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1319000,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Columbus,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,58297.6,56403.6,60191.6,Decatur,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,35663.3,33775,37551.5,Decatur,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,90896,86888.9,94903.1,Decatur,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,39449.3,28573.7,50324.9,Decatur,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,424065.2,410622.6,437507.8,Decatur,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,21094.5,15577.2,26611.8,Decatur,13,GA,cautions_2,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,8226.9,7223.6,9230.1,Decatur,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1322052,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Decatur,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,1411.3,1244,1578.6,Dunwoody,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,970,781.4,1158.6,Dunwoody,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,1985.4,1679.5,2291.3,Dunwoody,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,NA,NA,NA,Dunwoody,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,NA,NA,NA,Dunwoody,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,NA,NA,NA,Dunwoody,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,1725.8,1476.5,1975.1,Dunwoody,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1324768,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Dunwoody,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,4538.6,4209.4,4867.8,East Point,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,3223.5,2850.3,3596.7,East Point,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,6053,5491.6,6614.3,East Point,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,NA,NA,NA,East Point,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,4807.8,4421.1,5194.5,East Point,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,NA,NA,NA,East Point,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,4277.8,3446.9,5108.6,East Point,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1325720,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,East Point,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,1283.8,1136.2,1431.3,Johns Creek,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,847.3,707.9,986.7,Johns Creek,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,1759.5,1491,2027.9,Johns Creek,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,798.6,590.6,1006.6,Johns Creek,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,1876.2,1359.4,2393,Johns Creek,13,GA,cautions_2,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,NA,NA,NA,Johns Creek,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,1408.8,1200.5,1617.1,Johns Creek,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1342425,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Johns Creek,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,14054.1,13764.8,14343.4,Macon,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),Female,2021,2020,-999,-999,10928.1,10577.2,11278.9,Macon,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),Male,2021,2020,-999,-999,17631.4,17158.4,18104.5,Macon,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),Asian,2021,2020,-999,-999,4308.7,3277.4,5339.9,Macon,13,GA,cautions_2,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),Black,2021,2020,-999,-999,16669.6,16242.1,17097.2,Macon,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),Hispanic,2021,2020,-999,-999,3392.4,2552.1,4232.7,Macon,13,GA,cautions_2,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),White,2021,2020,-999,-999,11977.7,11547.1,12408.4,Macon,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349008,city,Premature Deaths (All Causes),Other,2021,2020,-999,-999,NA,NA,NA,Macon,13,GA,missing_1,NA,NA,NA,3 year estimate,NVSS MCDD,,
1349756,city,Premature Deaths (All Causes),Total,2021,2020,-999,-999,13850.4,13383.4,14317.5,Marietta,13,GA,NA,NA,NA,NA,3 year estimate,NVSS MCDD,,
